,,,,,,SMA 5,SMA 10,EMA 5,EMA 10,MACD,,,WILLR,SO,FAST SO,AD,,,RS,RSI,ROC-1,ROC-2,ROC-3,ROC-5,ROC-10,MFI-1,MF-2,MFI-3,MFI-4,,
date,1. open,2. high,3. low,4. close,5. volume,,,,,EMA 26,EMA 12,TOTAL,,,,,UP MOVE,DOWN MOVE,,,,,,,,,,,,,MFI
30-04-1990,1.401786,1.419643,1.392857,1.40625,34098400,1.3919644,1.4343751,1.405063089,1.424076635,1.4625,1.429458302,-0.033041698,-79.59177143,20.40822857,16.32655238,0,0.008929,0,0.64999916,39.39390854,0.639008503,1.286163212,1.612871759,-0.943406194,-10,1.40625,0.008928667,40926375,40926375,0,-151.2506873
01-05-1990,1.419643,1.428571,1.40625,1.415179,40902400,1.3982144,1.4214287,1.408434722,1.422459045,1.45875,1.427262146,-0.031487854,-75.50994286,24.49005714,20.40822857,-8178281.045,0.008929,0,0.67500322,40.29862223,0.634951111,1.278017005,1.92928083,2.258063817,-8.381483618,1.416666667,0.010416667,48306066.67,48306066.67,0,-160.6454357
02-05-1990,1.419643,1.428571,1.401786,1.419643,33857600,1.4053572,1.4089287,1.412170441,1.421947088,1.45553572,1.426090321,-0.029445399,-73.46925714,26.53074286,23.80967619,11286709.37,0.004464,0,0.45000028,31.03449608,0.315437128,0.952391111,1.597485474,2.580623717,-8.092484801,1.416666667,0,-57945066.67,0,-57945066.67,-98.20827633
03-05-1990,1.419643,1.4375,1.419643,1.428571,41577200,1.4133928,1.4080358,1.417636748,1.423151315,1.45375,1.426471849,-0.027278151,-69.38788571,30.61211429,27.21097143,-2328.341827,0.008928,0,0.34999524,25.92566474,0.628890503,0.946311385,1.587271111,2.89384922,-0.621147826,1.428571333,0.011904667,48367996.78,48367996.78,0,-80.96689241
04-05-1990,1.428571,1.455357,1.401786,1.428571,42383600,1.4196428,1.4071429,1.421281134,1.424136614,1.45214284,1.426794699,-0.025348141,-66.66683259,33.33316741,30.15867485,-791.1668626,0,0,0.2499958,19.9997312,0,0.628890503,0.946311385,2.236422411,-0.621147826,1.428571333,0,-59395996.04,0,-59395996.04,-43.80947739
07-05-1990,1.419643,1.491071,1.419643,1.482143,33997600,1.4348214,1.4133929,1.441566394,1.434682175,1.45392856,1.435307268,-0.018621292,-39.99990044,60.00009956,41.31512708,25498675.97,0.053572,0,0.61111042,37.93100785,3.750041125,3.750041125,4.40251528,5.396835556,4.40251528,1.464285667,0.035714333,62061697.98,62061697.98,0,-77.12715063
08-05-1990,1.464286,1.5,1.464286,1.491071,28114800,1.4499998,1.4241071,1.458066279,1.444933663,1.4560714,1.44388373,-0.01218767,-27.500392,72.499608,55.27762499,14056612.78,0.008928,0,0.666662519,39.99985067,0.602371026,4.375001313,4.375001313,5.362713833,7.741871151,1.485119,0.020833333,50490481.71,50490481.71,0,-122.686737
09-05-1990,1.486607,1.5,1.473214,1.495536,24309600,1.4651784,1.4352678,1.470554937,1.454133168,1.45625,1.451827849,-0.004422151,-3.22559667,96.77440333,76.42470363,16207005.03,0.004465,0,2.083347333,67.56771483,0.299449188,0.903624009,4.687551406,5.345921475,8.064503309,1.489583333,0.004464333,41879337.5,41879337.5,0,-229.4796895
10-05-1990,1.491071,1.491071,1.446429,1.477679,44760800,1.475,1.4441964,1.472929387,1.4584138,1.4564286,1.455803756,-0.000624844,-16.12870593,83.87129407,84.38176847,17905523.19,0,-0.017857,1.5625105,60.97576966,-1.19402007,-0.898146366,-0.301185513,3.437561031,6.430888084,1.471726333,-0.017857,-35777078.47,0,-35777078.47,-1266.791667
11-05-1990,1.477679,1.526786,1.455357,1.522321,53810400,1.49375,1.4566964,1.489391612,1.470032129,1.45982144,1.466034108,0.006212668,-2.703128122,97.29687188,92.64752309,47083064.16,0.044642,0,2.916671333,74.46811553,3.021089154,1.790996673,2.095808986,6.562501969,8.945689645,1.501488,0.029761667,67207804.07,67207804.07,0,299.4339226
14-05-1990,1.526786,1.526786,1.473214,1.491071,56596400,1.4955356,1.4651785,1.489951352,1.473856996,1.4625,1.469884782,0.007384782,-21.62199795,78.37800205,86.51538933,-18866170.97,0,-0.03125,3.181807074,76.08689301,-2.052786502,0.906286142,-0.298555167,0.602371026,6.031715556,1.497023667,-0.004464333,-80555442.31,0,-80555442.31,391.0004758
15-05-1990,1.477679,1.5,1.464286,1.491071,37346400,1.4955356,1.4727677,1.490324531,1.476986502,1.46339284,1.473143222,0.009750382,-21.62199795,78.37800205,84.68429199,18672154.29,0,0,3.181807074,76.08689301,0,-2.052786502,0.906286142,0,5.362713833,1.485119,-0.011904667,-84052388.97,0,-84052388.97,331.6763662
16-05-1990,1.491071,1.491071,1.464286,1.486607,21826000,1.4937498,1.4794641,1.489085478,1.478735508,1.46392856,1.475213951,0.011285391,-28.12532813,71.87467187,76.21022532,14550938.29,0,-0.004464,2.833342667,73.91310699,-0.299382122,-0.299382122,-2.346022948,-0.597043468,4.716960532,1.480654667,-0.004464333,-55297121.44,0,-55297121.44,1139.697962
17-05-1990,1.491071,1.508929,1.464286,1.482143,38396400,1.4946426,1.4848213,1.48677155,1.47935499,1.4625,1.476279639,0.013779639,-33.33333333,66.66666667,72.30644686,-7679624.031,0,-0.004464,2.461566296,71.11134341,-0.30028111,-0.598764244,-0.598764244,0.302095381,3.750041125,1.485119333,0.004464667,32414214.57,32414214.57,0,2102.176422
18-05-1990,1.473214,1.482143,1.410714,1.419643,64615600,1.474107,1.4839285,1.464397604,1.468499351,1.4575,1.467568924,0.010068924,-85.7144,14.2856,50.94231285,-48461021.54,0,-0.0625,1.111112955,52.63162031,-4.216867063,-4.504485718,-4.790382215,-6.744832397,-0.624960187,1.4375,-0.047619333,-55194825,0,-55194825,-452.6082754
21-05-1990,1.410714,1.428571,1.383929,1.410714,65620800,1.4580356,1.4767856,1.446504859,1.457993974,1.45142856,1.458824637,0.007396077,-81.25048125,18.74951875,33.23392847,13123572.03,0,-0.008929,0.965511648,49.12266223,-0.628960943,-4.81930556,-5.105115205,-5.389213525,-4.81930556,1.407738,-0.029762,-90961835.51,0,-90961835.51,-139.5202129
22-05-1990,1.433036,1.482143,1.428571,1.477679,75272400,1.4553572,1.4754464,1.4568952,1.461572712,1.44875,1.461724438,0.012974438,-34.37493437,65.62506563,32.88672812,62727936.71,0.066965,0,1.448279058,59.1549829,4.746887037,4.088070029,-0.301185513,-0.898146366,-0.898146366,1.462797667,0.055059667,95989953.12,95989953.12,0,-634.1788908
23-05-1990,1.473214,1.517857,1.473214,1.5,51878400,1.4580358,1.4758928,1.47126203,1.468558793,1.44696428,1.467611219,0.020646939,-18.75021875,81.24978125,55.20812187,10376144.83,0.022321,0,1.551728666,60.81088035,1.510544577,6.329135459,5.660366726,0.900910597,0.298488301,1.497023667,0.034226,112684564.2,112684564.2,0,30985.58708
24-05-1990,1.508929,1.508929,1.482143,1.5,37032800,1.4616072,1.4781249,1.480840395,1.474274804,1.44946428,1.472592614,0.023128334,-18.75021875,81.24978125,76.04154271,12343344.97,0,0,1.551728666,60.81088035,0,1.510544577,6.329135459,1.204809522,1.510544577,1.497024,3.33333E-07,77663209.88,77663209.88,0,390.0261523
25-05-1990,1.410714,1.455357,1.392857,1.428571,80830400,1.4633928,1.4687499,1.463419006,1.465965853,1.44910712,1.465822089,0.016714969,-68.75056875,31.24943125,64.58299792,11546460.98,0,-0.071429,0.733330679,42.30760394,-4.761933333,-4.761933333,-3.323319882,0.628890503,-6.158359505,1.425595,-0.071429,-52793774.52,0,-52793774.52,2018.515294
29-05-1990,1.428571,1.473214,1.401786,1.464286,60802000,1.4741072,1.4660714,1.463707975,1.465660455,1.45089284,1.465585839,0.014692999,-43.75004375,56.24995625,56.24972292,45602351.23,0.035715,0,0.866670317,46.42867619,2.50005075,-2.380933333,-2.380933333,3.79750963,-1.796359798,1.446428667,0.020833667,116915407.7,116915407.7,0,604.4632174
30-05-1990,1.486607,1.491071,1.473214,1.477679,69204800,1.4741072,1.4647322,1.468364518,1.467845427,1.45464284,1.467445767,0.012802927,-34.37493437,65.62506563,51.04148437,-34596586.75,0.013393,0,0.911111885,47.67443981,0.914643724,3.437561031,-1.488066667,0,-0.898146366,1.480654667,0.034226,90026765.04,90026765.04,0,428.8018129
31-05-1990,1.482143,1.482143,1.464286,1.473214,25771200,1.46875,1.4633929,1.46998085,1.468821433,1.45821424,1.468332921,0.010118681,-37.5004375,62.4995625,61.45819479,-1443.198745,0,-0.004465,0.976186794,49.39749607,-0.302163054,0.609716954,3.125010938,-1.785733333,-0.900910597,1.473214333,-0.007440333,-101953503.3,0,-101953503.3,822.4122894
01-06-1990,1.477679,1.5,1.455357,1.455357,39309200,1.4598214,1.4607143,1.465106721,1.466373599,1.4608928,1.466337225,0.005444425,-50.00035,49.99965,59.37475937,-39309200,0,-0.017857,0.673915796,40.25983849,-1.21211175,-1.510612251,-0.609785247,-2.9762,-1.807248019,1.470238,-0.002976333,-37889797.55,0,-37889797.55,-1592.791696
04-06-1990,1.455357,1.464286,1.419643,1.455357,44856000,1.4651786,1.4642857,1.461857139,1.464370782,1.46321424,1.464648466,0.001434226,-46.66686578,53.33313422,55.27744891,26912796.18,0,0,0.794874446,44.28579657,0,-1.21211175,-1.510612251,1.875020563,2.515702892,1.446428667,-0.023809333,-56857953.74,0,-56857953.74,-5648.321556
05-06-1990,1.464286,1.464286,1.392857,1.410714,74858000,1.4544642,1.4642857,1.444811131,1.454615979,1.4633928,1.456353345,-0.007039455,-80.000448,19.999552,41.11077874,-37429524,0,-0.044643,0.632655394,38.7500875,-3.06749478,-3.06749478,-4.242425065,-3.658574896,0,1.422619,-0.023809667,-63812997.86,0,-63812997.86,4808.62987
06-06-1990,1.392857,1.410714,1.383929,1.410714,52936800,1.4410712,1.4575892,1.433446557,1.446634599,1.4632142,1.449334014,-0.013880186,-80.000448,19.999552,31.11074607,52936800,0,0,0.645834792,39.24056017,0,-3.06749478,-3.06749478,-4.531769078,-4.531769078,1.401785667,-0.020833333,-104934871.4,0,-104934871.4,-1358.191653
07-06-1990,1.410714,1.419643,1.375,1.392857,46608800,1.4249998,1.4468749,1.419918058,1.436857831,1.46214276,1.440647849,-0.021494911,-87.5000875,12.4999125,17.49967217,-9322177.614,0,-0.017857,0.607844343,37.80492469,-1.265812915,-1.265812915,-4.294478949,-5.454536815,-7.142866667,1.395833333,-0.005952333,-73890950,0,-73890950,-340.1681461
08-06-1990,1.375,1.375,1.339286,1.366071,83470800,1.4071426,1.433482,1.401970833,1.423988786,1.45964276,1.42917793,-0.03046483,-85.000364,14.999636,15.8330335,41733062.8,0,-0.026786,0.720929748,41.89187553,-1.923097633,-3.16456773,-3.16456773,-6.134989559,-8.9286,1.360119,-0.035714333,-63393514.45,0,-63393514.45,-321.9647275
11-06-1990,1.348214,1.392857,1.348214,1.392857,39474400,1.3946426,1.4299106,1.398933193,1.418329027,1.4582142,1.423591771,-0.034622429,-70.000168,29.999832,19.16646017,39474400,0.026786,0,0.90244049,47.43593794,1.960805844,0,-1.265812915,-4.294478949,-2.49998075,1.377976,0.017857,115020759.1,115020759.1,0,1152.667547
12-06-1990,1.397321,1.446429,1.383929,1.446429,41258000,1.4017856,1.4281249,1.414763545,1.423437602,1.45678564,1.427104137,-0.029681503,-39.999776,60.000224,34.99989733,41258000,0.053572,0,0.829269492,45.33336917,3.846195266,5.882417532,3.846195266,2.531696715,-1.219502201,1.425595667,0.047619667,56274533.58,56274533.58,0,4354.346823
13-06-1990,1.441964,1.455357,1.419643,1.419643,34736800,1.4035714,1.4223213,1.416389868,1.422747743,1.45392852,1.425956614,-0.027971906,-52.63170305,47.36829695,45.78945098,-34736800,0,-0.026786,0.617024826,38.15803047,-1.851871056,1.923097633,3.921611688,0.6329419,-3.927510643,1.431547667,0.005952,59062793.63,59062793.63,0,-1269.511921
14-06-1990,1.428571,1.4375,1.401786,1.419643,35081200,1.4089286,1.4169642,1.417474137,1.422183301,1.4508928,1.42498558,-0.02590722,-50,50,52.45617365,0,0,0,0.617024826,38.15803047,0,-1.851871056,1.923097633,1.923097633,-3.636335251,1.419643,-0.011904667,-49313854.96,0,-49313854.96,-261.0109566
15-06-1990,1.419643,1.428571,1.397321,1.410714,36036000,1.4178572,1.4124999,1.415220983,1.420098182,1.4482142,1.422790611,-0.025423589,-55.5558321,44.4441679,47.27082162,-5147670.528,0,-0.008929,0.878790141,46.77425765,-0.628960943,-0.628960943,-2.469184454,3.267985339,-3.06749478,1.412202,-0.007441,-49541740.8,0,-49541740.8,-266.1775643
18-06-1990,1.401786,1.410714,1.392857,1.401786,27848800,1.419643,1.4071428,1.410743103,1.416769027,1.4433928,1.419560102,-0.023832698,-61.11104198,38.88895802,44.44437531,1559.545276,0,-0.008928,0.60000256,37.5001,-0.632871014,-1.257851446,-1.257851446,0.641056476,-3.680952509,1.401785667,-0.010416333,-50514748.28,0,-50514748.28,-96.58318429
19-06-1990,1.392857,1.419643,1.370536,1.415179,39306400,1.413393,1.4075893,1.412221588,1.41647996,1.44035712,1.418886288,-0.021470832,-52.77760494,47.22239506,43.518507,32160218.41,0.013393,0,0.60000256,37.5001,0.955424009,0.316506393,-0.314445251,-2.160493187,0.316506393,1.401786,3.33333E-07,39038057.96,39038057.96,0,-70.39212492
20-06-1990,1.424107,1.4375,1.419643,1.428571,38684800,1.4151786,1.409375,1.417670847,1.418678111,1.43785712,1.420375797,-0.017481323,-44.44479012,55.55520988,47.22218765,-2166.366131,0.013392,0,0.705881965,41.37929703,0.946311385,1.910776681,1.265812915,0.628890503,1.265812915,1.428571333,0.026785333,56151996.26,56151996.26,0,-144.9442669
21-06-1990,1.428571,1.5,1.428571,1.495536,52150000,1.4303572,1.4196429,1.443623302,1.432650876,1.43821428,1.431935436,-0.006278844,-2.777604938,97.22239506,66.66666667,45631706.31,0.066965,0,1.30000224,56.52178147,4.687551406,5.678221624,6.687896726,5.345921475,7.371826397,1.474702333,0.046131,57048564.82,57048564.82,0,-295.0679627
22-06-1990,1.5,1.522321,1.473214,1.482143,70994000,1.444643,1.4312501,1.456461918,1.441648544,1.43821428,1.43965736,0.00144308,-21.95099298,78.04900702,76.94220399,-45176685.73,0,-0.013393,1.181819416,54.16669259,-0.895531769,3.750041125,4.731839576,5.063322544,8.496776522,1.492559333,0.017857,77836969.23,77836969.23,0,9151.937352
25-06-1990,1.482143,1.491071,1.4375,1.473214,30500400,1.4589286,1.4392858,1.462045387,1.447387144,1.44035712,1.444818371,0.004461251,-26.82929494,73.17070506,82.81403571,10166800,0,-0.008929,1.559995699,60.93743438,-0.602438496,-1.492575237,3.125010938,5.095499598,5.769221105,1.467261667,-0.025297667,-104166774.8,0,-104166774.8,-1303.503499
26-06-1990,1.491071,1.5,1.441964,1.450893,31813600,1.4660714,1.4397322,1.458328296,1.448024508,1.44196428,1.445752649,0.003788369,-39.02423034,60.97576966,70.73182725,-22024378.33,0,-0.022321,1.30000224,56.52178147,-1.515122718,-2.108433532,-2.985083609,2.523638352,0.308622131,1.464285667,-0.002976,-44661298.55,0,-44661298.55,1845.366913
27-06-1990,1.455357,1.5,1.4375,1.482143,24306800,1.4767858,1.4459822,1.466265737,1.45422725,1.44214284,1.451349485,0.009206645,-21.95099298,78.04900702,70.73182725,10417311.12,0.03125,0,1.769229444,63.88887161,2.153845942,0.606089815,0,3.750041125,4.40251528,1.473214333,0.008928667,46868251.51,46868251.51,0,348.1586342
28-06-1990,1.526786,1.544643,1.491071,1.535714,62484800,1.4848214,1.4575893,1.489412843,1.469041541,1.4435714,1.464324747,0.020753347,-4.545662809,95.45433719,78.15970462,41655755.75,0.053571,0,2.89999552,74.3589449,3.614428567,5.846123732,4.242425065,2.686528442,8.176069618,1.523809333,0.050595,37038928.7,37038928.7,0,221.148722
29-06-1990,1.535714,1.602679,1.526786,1.598214,81298000,1.5080356,1.4763393,1.525676269,1.492525094,1.44749996,1.484916914,0.037416954,-1.923383432,98.07661657,90.52665359,71732017.1,0.0625,0,3.29999104,76.74413759,4.069768199,7.831295631,10.15381562,7.831295631,13.29114193,1.575893,0.052083667,98469358.93,98469358.93,0,229.8824296
02-07-1990,1.589286,1.589286,1.5625,1.571429,33852000,1.5276786,1.4933036,1.540925654,1.506869824,1.45321428,1.498222473,0.045008193,-13.46153018,86.53846982,93.35647453,-11283157.47,0,-0.026785,2.076927053,67.500042,-1.675933261,2.32562834,6.024115082,6.666716444,12.10191855,1.574405,-0.001488,-127995977.7,0,-127995977.7,1040.400372
03-07-1990,1.566964,1.589286,1.5625,1.571429,24875200,1.5517858,1.5089286,1.551092419,1.518606682,1.4575,1.509481637,0.051981637,-13.46153018,86.53846982,90.38451874,-8291114.224,0,0,2.7000168,72.97309569,0,-1.675933261,2.32562834,8.307711182,11.04100612,1.574405,0,-53296758.06,0,-53296758.06,-615.2418284
05-07-1990,1.5625,1.580357,1.544643,1.553571,26866000,1.5660714,1.5214286,1.55191853,1.524963195,1.46053568,1.516262581,0.055726901,-21.15420237,78.84579763,83.97424576,-13433752.25,0,-0.017858,2.249993,69.23070296,-1.136417872,-1.136417872,-2.793305527,4.81923809,8.750002625,1.559523667,-0.014881333,-38793463.11,0,-38793463.11,-729.7630876
06-07-1990,1.553571,1.607143,1.544643,1.598214,52264800,1.5785714,1.5316964,1.56734881,1.538280192,1.46553568,1.528866709,0.063331029,-3.773768316,96.22623168,87.20349971,37331283.23,0.044643,0,2.909096463,74.418641,2.873573207,1.704499535,1.704499535,4.069768199,6.865632121,1.583333333,0.023809667,42537833.33,42537833.33,0,1279.465495
09-07-1990,1.607143,1.678571,1.598214,1.665179,78864800,1.5919644,1.55,1.599955613,1.561350395,1.47392856,1.54983154,0.07590298,-4.347557907,95.65244209,90.24149047,52578169.05,0.066965,0,3.94999216,79.7979478,4.189989576,7.1839652,5.965907464,4.189989576,12.34941568,1.647321333,0.063988,86096920.02,86096920.02,0,314.2700138
10-07-1990,1.678571,1.696429,1.669643,1.678571,90356000,1.6133928,1.5705357,1.626158121,1.582661101,1.48285712,1.569631669,0.086774549,-6.451915921,93.54808408,95.14225262,-30123164.34,0.013392,0,3.94998096,79.79790209,0.804237863,5.027924921,8.045979231,6.818125413,13.93938695,1.681547667,0.034226333,132614920.4,132614920.4,0,238.8203223
11-07-1990,1.669643,1.678571,1.633929,1.678571,61538400,1.6348212,1.5933035,1.643627334,1.600097521,1.4935714,1.586386538,0.092815138,-6.666965332,93.33303467,94.17785361,61538400,0,0,3.79999104,79.16662778,0,0.804237863,5.027924921,6.818125413,15.69226676,1.663690333,-0.017857333,-150324403.8,0,-150324403.8,976.0110903
12-07-1990,1.669643,1.696429,1.660714,1.691964,45617600,1.6624998,1.6142856,1.659737945,1.616798847,1.5048214,1.602624351,0.097802951,-1.724410939,98.27558906,95.05223594,34211603.42,0.013393,0,3.19998656,76.1904,0.797881055,0.797881055,1.608535779,8.90805763,14.15659623,1.683035667,0.019345333,103571322.1,103571322.1,0,590.7931478
13-07-1990,1.696429,1.705357,1.669643,1.669643,57744400,1.6767856,1.6276785,1.6630393,1.626405914,1.51589284,1.61293182,0.09703898,-13.33323378,86.66676622,92.75846332,-57744400,0,-0.022321,2.909096463,74.418641,-1.319236107,-0.531880987,-0.531880987,4.469301358,8.720959762,1.681547667,-0.001488,-76708168.84,0,-76708168.84,-1122.472374
16-07-1990,1.669643,1.683036,1.616071,1.629464,44926000,1.6696426,1.6308035,1.651848652,1.626961874,1.52642856,1.615474469,0.089045909,-28.33340178,71.66659822,85.53631784,-26955600,0,-0.040179,2.206899215,68.8172302,-2.406442575,-3.693932022,-2.925524151,-2.144814461,1.955307612,1.642857,-0.038690667,-94865791.75,0,-94865791.75,-1387.124828
17-07-1990,1.633929,1.642857,1.571429,1.580357,34213200,1.6499998,1.6316963,1.628020485,1.618489108,1.53392856,1.610073402,0.076144842,-46.66669156,53.33330844,70.55555763,-25660378.99,0,-0.049107,1.8285696,64.64644179,-3.013690391,-5.347610238,-6.596298739,-5.851048302,0.5681453,1.598214333,-0.044642667,-71801377.14,0,-71801377.14,-821.7609838
18-07-1990,1.589286,1.607143,1.535714,1.59375,72091600,1.6330356,1.6339284,1.616598132,1.613991538,1.5398214,1.607562863,0.067741463,-52.08319722,47.91680278,57.63890315,45057123.84,0.013393,0,1.7142848,63.15788233,0.847466743,-2.191763672,-4.545462713,-5.053167248,1.420426885,1.578869,-0.019345333,-54018160.87,0,-54018160.87,-298.7489643
19-07-1990,1.455357,1.517857,1.428571,1.491071,146496000,1.592857,1.6276784,1.574759939,1.591644584,1.54267852,1.589646414,0.046967894,-77.41937815,22.58062185,41.27691102,58597743.7,0,-0.102679,0.827585941,45.28301089,-6.442603922,-5.649736104,-8.493160941,-11.87336137,-4.022989616,1.479166333,-0.099702667,-106635467.6,0,-106635467.6,-148.896521
20-07-1990,1.5,1.517857,1.455357,1.464286,47961200,1.5517856,1.6142856,1.537938975,1.568490794,1.54446424,1.570365983,0.025901743,-87.09652945,12.90347055,27.80029839,-34257342.25,0,-0.026785,0.531251531,34.69394286,-1.796359798,-8.123231373,-7.344606314,-12.29945563,-8.379854012,1.479166667,3.33333E-07,216692000,216692000,0,-301.4167446
23-07-1990,1.464286,1.491071,1.428571,1.482143,67547200,1.5223214,1.595982,1.519342177,1.552792765,1.5473214,1.556797288,0.009475888,-80.64497482,19.35502518,18.27970586,48249235.15,0.017857,0,0.655171881,39.58331389,1.219502201,-0.598764244,-7.002792157,-9.041071174,-10.99197143,1.467261667,-0.011905,-70371630.25,0,-70371630.25,-429.7881971
